spending_txid,vin_index,input_txid,input_vout,value_btc,generated,created_height,tip_height,age_blocks,age_days,note
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,110,a2b6997f8e01e7019e8cf323a69ce7d020fd1cb655743acab7585874e2bbd46f,1,0.0155109,False,968204,968282,78,0.5417,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,111,a2fe1deed226cd4dc06a602d1ee9211e9da1d8373bc6eda8a85dc5b140a64cc5,8,0.01143995,False,968198,968282,84,0.5833,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,112,a3d224b11a0d450b1f4cd7fe9c47d15a393f37c6914a1e5be3dc0d15f3219da3,1,0.00580426,False,968205,968282,77,0.5347,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,113,a853f03d62f056b34e728b49051aef8faf82cd893f7d83f3c7935333094dd4ae,0,0.000707,False,967199,968282,1083,7.5208,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,114,aa063de739d5f7df768e1922ec85f7003e5c7337ec693304389cd502a10ae0e5,5,0.00250864,False,968225,968282,57,0.3958,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,115,ab62406e79277445cccabdf8042679d7ea49855c9f3ca9067505dacf231e1270,6,0.00071,False,967189,968282,1093,7.5903,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,116,aef3cebb4e78acb93dfc8efd3500638771f24824c972fc77057c924611919835,0,0.00072269,False,964238,968282,4044,28.0833,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,117,af0fe4f126efe5a87b43958e29f1f3791206c72c3fadb0a5774de2ebdfd40884,6,0.00073118,False,963125,968282,5157,35.8125,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,118,af5cd05e3659ce7f34bc3b6576a938deced8ed4384a84d61ae80e37a3c611d9b,0,0.0023,False,968216,968282,66,0.4583,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,119,b26458b677c4bfcd4102ef76d08b746d4ac883db41a9852837de351b78404e3e,28,0.00070515,False,964463,968282,3819,26.5208,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,120,b369ad322eb3c034227324bbf1cf3506bbf83df161674ed94af879c5a537fbab,0,0.00577553,False,968216,968282,66,0.4583,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,121,b4cb7321ce300218020cc26abec535069bb31887fec507c3a0b831d0a5442999,10,0.00073733,False,964237,968282,4045,28.0903,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,122,b64033be6c15bcd828d2d1ddcb02f0dda119314298a0f320d54cba86cee750db,19,0.0007284,False,967602,968282,680,4.7222,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,123,b8988e2d97341385aa909b40f07a40126f97c3fa9d6392a44d1576b871cbfa44,7,0.00072925,False,963187,968282,5095,35.3819,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,124,bba01af0023c1b58add2d9024dded569b1c00ac0f5b07a0405a9e1b6977af680,4,0.00579731,False,968203,968282,79,0.5486,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,125,be0b9aa812dc5bb896ad448daaf4dfe380c9f8651299c0f4fda4298f66c042ba,4,0.00071461,False,963533,968282,4749,32.9792,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,126,c043475951c0090b652a55dd709807584b18f98b4bf40513c07c1063c193006f,1,0.00115548,False,968204,968282,78,0.5417,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,127,c190b632a4d74b1875457afa5be6cef7555ceb71f98406b10b1353b266446bd7,17,0.00164362,False,968196,968282,86,0.5972,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,128,c279b11412382f1c0324aae9982577925dddd6217ec54f120f23258a0406f443,0,0.00168098,False,968200,968282,82,0.5694,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,129,c4cc1fe91a0776276e4634ae7c34949a9be429cd28bbf7dff89f895c7670d583,0,0.00183,False,968233,968282,49,0.3403,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,130,c711830de987c1f7e8c15dfdf80b3858265a91bc41a06d29f7b2d46cdd54c904,0,0.01162011,False,968195,968282,87,0.6042,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,131,c80e067cffb6fb413d7f39ac90a71ba6f0ff03c3601b992edba8af4d54270ad4,0,0.00072049,False,963263,968282,5019,34.8542,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,132,cab107325b318309e1ca783aced2d5d952fdbdff33b607972744c8eb8b4b62a6,1,0.05,False,968206,968282,76,0.5278,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,133,cb95fc6fb90111da8669ef4f093322ed6ae247984fe544580e93841cc66cc84f,0,0.0023172,False,968219,968282,63,0.4375,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,134,cbc3d48c83824edcedf0bd01de79434057208e6951a5f7f2add3d8621ce726b9,0,0.00578234,False,968205,968282,77,0.5347,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,135,ccb3bff24aed7d2aa3ba84a0b9d7799cda3d1b9ac6b35ebcacfd587e969b9a3f,0,0.02297979,False,968227,968282,55,0.3819,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,136,cdb3e63f843fb61fb5b703b2280b239d0dfcbba9da4e982d148b0f9a92e25f67,5,0.00119057,False,968219,968282,63,0.4375,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,137,cdcb90102816ade10060fa942c75f548ea4ca2385a512210d86eb94b9b319443,0,0.0018559,False,968195,968282,87,0.6042,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,138,d39d074a64a2b9d826e57166e4a9f28fe2965edeb614574d1014eeb4ffe6a9ae,0,0.00113,False,968205,968282,77,0.5347,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,139,d3dab058ae903e8c29948e38068dc7954dc69617a791bb1487ea074966ed8c77,25,0.00073809,False,966620,968282,1662,11.5417,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,140,d9782244c6fa3c9b016270ccb5e9dcd8dd49770d491d429ed335eb7ad9ea03ee,0,0.003481,False,968200,968282,82,0.5694,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,141,d9782244c6fa3c9b016270ccb5e9dcd8dd49770d491d429ed335eb7ad9ea03ee,1,0.000843,False,968200,968282,82,0.5694,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,142,dbf52bed9f249eddd34b264e687660cdd17d9a5af4e3c5de0446dac633d4f192,2,0.01164885,False,968206,968282,76,0.5278,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,143,dc55619976994cbe73ffc35015ad54af8647c0c3f56a05e8e7412e0b20023a88,10,0.01273541,False,968279,968282,3,0.0208,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,144,ddbf6271c42170c83526fdc38963171b5302f5afdfb88b01a75ff0c4a3c7a2ce,0,0.00073732,False,965920,968282,2362,16.4028,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,145,de88db43a23cd3321cd0c0379ed7bfd5b429aec9ab8fb27f8be0a0081d332cb2,1,0.00642109,False,968267,968282,15,0.1042,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,146,de88db43a23cd3321cd0c0379ed7bfd5b429aec9ab8fb27f8be0a0081d332cb2,10,0.00133241,False,968267,968282,15,0.1042,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,147,deb08baa0e9f8c271b7683a0e8d437322ce166069b2a91cef0ede31e8a0f9a70,0,0.00266694,False,968196,968282,86,0.5972,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,148,e1caa40e26445ea2d75e414e8a312731bbada66b30ff4fa9ae1fae7d0bdbf37f,31,0.00070957,False,964785,968282,3497,24.2847,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,149,e7bba54fe87cf789d79b88bd2a94397787ba00568c3c763968552f647736e090,3,0.00070927,False,968005,968282,277,1.9236,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,150,e856f8a948965d78148756a1b8560204cc4956b254253d3c6c8202f4d8459f2e,8,0.00300553,False,968256,968282,26,0.1806,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,151,e9c3a16e648c46fa6e33ef6daec93c06a1eafd7903dca915bf97885e410bfb15,1,0.00073005,False,967762,968282,520,3.6111,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,152,ee8294cefcf78fcf61a6b885a5be83e5a8403b8c0125a5938865c3a680a794eb,8,0.00242679,False,968195,968282,87,0.6042,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,153,f0545446c68b374b9480e7b0b728f83951669669bfd51bf4ab74209a9d43f1c3,8,0.0007265,False,968268,968282,14,0.0972,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,154,f0863d3a8ba0e8c11134574efdbf223b9f3fc283d1c448070c08d59c339768e2,7,0.00206328,False,968270,968282,12,0.0833,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,155,f0f0710399188f6f660a1ad9a34c62a4666759ae0952b9f9e1f5fa9e7025b271,9,0.0008791,False,968218,968282,64,0.4444,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,156,f1c30fa25df28c5b49e57690dbe4ac84a4703ed500f64e5f9cd83bf33948f494,15,0.00413939,False,968266,968282,16,0.1111,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,157,f264b8f0ee0d5457e9aa504f83b3bfdc53e6961e0edbb3035ddee27800c4eccf,0,0.00071312,False,964059,968282,4223,29.3264,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,158,f7ac0df6724066b6f94d660aa023bbff990dfa3e8db2110c9b6bd1774df43ba9,0,0.00071233,False,966190,968282,2092,14.5278,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,159,fb8550a80afbdc9e0619240a0ed85afdb987dd1c577efb04445369b3245346b9,0,0.00237466,False,968212,968282,70,0.4861,
4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,160,fd3f41fd1abd90fc43dd72035391d8c5e6cfedc56bbe5e7686411c8793dc2b57,4,0.000711,False,964058,968282,4224,29.3333,
608444db2e08073de785b03004c761ae78ad5dd098b5baf47cb7c5cca5d278df,0,4e18560f633e6cd3b90058f22299e5366b902f8d4c7efed73b36a331dd801af7,1,0.8,False,968282,968282,0,0.0,same-block
30618517d517a66014f70e23ec1a656c52ad6a27294770171667fd91c2914cc1,0,5d5fd60cc0a46487d0bcfaca3f286e03134113332a49e2ab9adf53fbc39fa7b2,0,0.00480607,False,966702,968282,1580,10.9722,
2cba10f784604a03894b7be77a99f011241ff0134cbfc84a8be02f5b933396af,0,d204788bbc12bebc32f17a7b74679415c23e9e95a2f7cd600b5cd1b23879bfca,1,0.02596611,False,968278,968282,4,0.0278,
f1ba16d6eabbce30f7ab8d15f9215ebd1ad53dbb2a29a2c54a025f6cf5facba3,0,a50205ac47d3a1485f12ca3985bd4e4fd28626375193e7d0f72469f01872a174,0,2.633e-05,False,967974,968282,308,2.1389,
f1ba16d6eabbce30f7ab8d15f9215ebd1ad53dbb2a29a2c54a025f6cf5facba3,1,e9a2adf6011b473f8b73de9e7c53c29d9138791590b6b15dee135fc5a07a9195,0,0.00209191,False,968273,968282,9,0.0625,
c4bb0fdc7316ea12d449ef0d6b3de6d818e098bbd9974a15d6d2d28fc131d414,0,f1ba16d6eabbce30f7ab8d15f9215ebd1ad53dbb2a29a2c54a025f6cf5facba3,1,0.00186382,False,968282,968282,0,0.0,same-block
deab10dc5582e5d996482e1a0c7455205757909728800ca7021fadc1028a1f61,0,ce52ae547356edbf686d9ac02f0c55dd8a3796214cfa4765922a15fe0e4e688f,1,0.02479772,False,968270,968282,12,0.0833,
17e5cad24a4f31a9281dd1945f6cf5a03f239c4ad790e206fae09412dbecd579,0,04bcda9dc12229705e4ecce0d3bc2a088ae2fb762e6c67fc04316a924437d2e9,0,0.02740234,False,920124,968282,48158,334.4306,
1cd9bec3fb78189023f8df4d8899a5c56876decf471d07a6bdb7cb260071f060,0,55ee0b308fe5c542017d43476df4e0300d19cb3db53c1828d8ba8ede2a472ddf,0,0.1229716,False,968244,968282,38,0.2639,
1cd9bec3fb78189023f8df4d8899a5c56876decf471d07a6bdb7cb260071f060,1,9d5cfc8f9121fb42899175066c367b01a777345beacd9711aa91b8e71157e3b0,1,0.22638717,False,968223,968282,59,0.4097,
1cd9bec3fb78189023f8df4d8899a5c56876decf471d07a6bdb7cb260071f060,2,8e6f7a5024ade4ff258fb2db6cb3bc4ef4bfaa1ee55accc268ce81cb7dc53b35,0,0.5461896,False,968136,968282,146,1.0139,
1cd9bec3fb78189023f8df4d8899a5c56876decf471d07a6bdb7cb260071f060,3,697b5a0737aefe87d7aed43357e77582c610e7ca2c613e99f277488b19142814,1,0.38892832,False,968241,968282,41,0.2847,
1cd9bec3fb78189023f8df4d8899a5c56876decf471d07a6bdb7cb260071f060,4,7962e9636fb66fb64bbe030b78aa30bc80c5791ab4241c95a7ba186a226e6fa9,0,0.35831307,False,968270,968282,12,0.0833,
567b2a3e17ac5098dfeeb150d6312c2d5f2d436edba16adb4cdec9fd869ebb52,0,f8502aaa9a23f90ea97c67f72fadcae3858262ff61bb602920b7c9607efc25d8,1,0.01317748,False,968273,968282,9,0.0625,
00abc3f371ce0f0bcaa7d414fed657801bb8588f780fa9fc8fd138f869a39657,0,5cb77844497beadbe3442fb54ae0dc830351008085ebbae70e06c46346395bb0,0,0.00421656,False,949512,968282,18770,130.3472,
652cf4c230b51e021fc240c28ee482544fa75c4ff7b316f5f5fc5070ae9a9275,0,32b020dbc929e27d7f00d15b91aed3b6c32b570c7fcab0ea2ed7e560c9a6fd37,1,0.03823059,False,968281,968282,1,0.0069,
50baedcc3fa5a6355b235b2f275f343e2853bfe2ce2538e4c37068029ece1989,0,f955ca9f9bbaf21bcdd86df49e19641dc6af212a9ae70a112fc36ee7c337d30b,1,3.0,False,966611,968282,1671,11.6042,
bc086ee6a08e340d73a5ec165192f03894dd935b744e9896439ab4cebd98c969,0,c8c130f95a1ef4bf5ef3fdb56935bc4c4e693677e84bbee568cb249149192672,0,0.00290625,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,0,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,1,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,1,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,7,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,2,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,8,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,3,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,9,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,4,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,10,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,5,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,11,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,6,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,12,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,7,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,13,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,8,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,14,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,9,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,15,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,10,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,16,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,11,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,17,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,12,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,18,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,13,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,19,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,14,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,20,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,15,de87da4515336bbdbe57a36cb96b53bb3d831011fedfacfe55f4a87ff5e05ada,21,1.0,False,968281,968282,1,0.0069,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,16,e5aea6987163a4becbf23574e3344900f670620f975595a2762c1c52c2295759,1,0.4,False,968204,968282,78,0.5417,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,17,b266252130bb7acafa094bbdd1d16c63250e796e88a4f00daeb9cf7974e597d9,1,0.31498862,False,968241,968282,41,0.2847,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,18,4444ba2027744090b48ffe96e29ad24ce455ed95fc30009b0daa2b64a37f1f59,0,0.18605146,False,968258,968282,24,0.1667,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,19,9b099ca3df8e7ad96d5696a7f454d3f81cc91a5201fea1ceba0b9d73f2c3e2ca,0,0.11500983,False,968208,968282,74,0.5139,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,20,03bcdd384ce3299d5b630b0f1fe5aebac057ce8414f82652350e96002966631a,0,0.1,False,968266,968282,16,0.1111,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,21,d20ac99fd77235acec87989d0e684f1139998821489d73efab03c3121bf1e0d9,0,0.07418545,False,968204,968282,78,0.5417,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,22,cb44ba46f52c668768bfd791fd7e3eb4bafee0b4e96f6d09619c818fdaf9c63a,0,0.06186976,False,968215,968282,67,0.4653,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,23,ed904a16d116a02f9bd3df8b2cef874a9e93922a35fd22f9c2ddd3105f644b16,1,0.05204709,False,968256,968282,26,0.1806,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,24,570538b722733b8a7a31b44a279a1b6b0691fae8ceb83dbfdcd264576f37cb71,0,0.05,False,968229,968282,53,0.3681,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,25,24c298bc9accb68834c60fc2c708a8a6dedb9509bad0cceac89c92ba2c5c492a,0,0.049999,False,968221,968282,61,0.4236,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,26,cb514d84d750f2cb692ca3ec7f863f0ec5065dd6c3aa8ed9c1a45921cdf8205b,0,0.04695879,False,968218,968282,64,0.4444,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,27,ebb91d712e8a72ec8b1668b60b60c0e70c0da6fab9697d6007588dc99348e6a2,0,0.04681107,False,968217,968282,65,0.4514,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,28,8aadd0f815d927b09d59e19e27c4b847d5d199195ff0d53ee967b44d85ec51f1,0,0.04207239,False,968229,968282,53,0.3681,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,29,ac8164bc89d81c4adc587ba78a5bb1c5a1a0d4a1d7d3e42f9b91481fe225a1c7,0,0.037,False,968258,968282,24,0.1667,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,30,addcb6a231ad5ee62843650c5bf19f17b79ef959b10b608ff7bb6961de7de8fb,0,0.0357043,False,968204,968282,78,0.5417,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,31,d4955643599adf1f2331f4473ddab87695f2929c4fa2e723d65e74267edcb7a5,3,0.03251389,False,968229,968282,53,0.3681,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,32,1deb19421b130b31a2c80e7883d8c29f69e2dfb67f20bdf5ccb8a34828328387,0,0.01850284,False,968273,968282,9,0.0625,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,33,1c56ee272039b5f99ad8560c7b5142c63e9d874a07c088672af9cb03551f4c0d,1,0.01631099,False,968225,968282,57,0.3958,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,34,dedf327c1dbf0fce6323aeedc3e5667782eb04a0b29725a62908b4038ca7bb5f,0,0.015,False,968227,968282,55,0.3819,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,35,7856c14f57e4507dfe7cc4a846cd80bc086f345091a4fcd7fafe6709070200d6,0,0.01478502,False,968215,968282,67,0.4653,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,36,4ba54bd624b62a4f22f891b2cb0f2249e50e650b04fc06748249b984bee0a66a,15,0.01140439,False,968219,968282,63,0.4375,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,37,365c5f4d54642617b4b9fe36c3ce89a618568ca96f9011ba567910a33c1bdcfb,0,0.01070792,False,968219,968282,63,0.4375,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,38,c943962adae4406f77e9eb42bb8c811923709c06b2428386afd4b6e17565823b,585,0.01049669,False,968117,968282,165,1.1458,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,39,c943962adae4406f77e9eb42bb8c811923709c06b2428386afd4b6e17565823b,584,0.01023606,False,968117,968282,165,1.1458,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,40,aacbf9713a79a689eaa8bb972ea4aa3a40e447e0ec96ee7f48e4b69e02facf39,311,0.01021828,False,968128,968282,154,1.0694,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,41,9d314d7eb2d7943e3e923415679f35520ef11ef21859d34ba3794c327b7f16f3,0,0.01,False,967976,968282,306,2.125,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,42,4c44986f64f3dd4cbe07b0735f8a22319ea5f28e94e8ffaa7ece0b869b60dc6b,0,0.01,False,968256,968282,26,0.1806,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,43,c943962adae4406f77e9eb42bb8c811923709c06b2428386afd4b6e17565823b,578,0.00988641,False,968117,968282,165,1.1458,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,44,9c5443c59847f8758fa3ffbc5710dec783fd9ffe4ced44fc56cbfe0e2eb34b44,15,0.00986326,False,968143,968282,139,0.9653,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,45,d2289ecb862814cdd79ae23ef743e5600f6c6179cf62966ad6bec8ce329ee824,589,0.00964936,False,968124,968282,158,1.0972,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,46,29ae4d16ab7b48e34b50512d4359bf85202322c31d3179f5ff0b533e05be33c2,3,0.00961249,False,968133,968282,149,1.0347,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,47,17ed865b253d905ff0ff41a1d33cc9e64d39e7362403d4df31b63d844b0b6f8a,1,0.00947904,False,968034,968282,248,1.7222,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,48,eecbe6a41b4c1d31271ecaedba484ab5f4e6232f7224aaebad7e271b3ce7130f,1,0.0093635,False,967918,968282,364,2.5278,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,49,fc2634f2611d20dbaba0734895b06c034fc6c42201d870aa3966b034de7c3a51,7,0.00920874,False,968112,968282,170,1.1806,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,50,ae9333cb7f5d7ed2e17f882d5c86e0e56539a2221c3edd60e65bde01a667a78c,0,0.00916274,False,968130,968282,152,1.0556,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,51,a9f3c895af03d92ee2adf3d82be2f346aaeb4780f09cba03a983a1625412669c,606,0.00906267,False,968126,968282,156,1.0833,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,52,c943962adae4406f77e9eb42bb8c811923709c06b2428386afd4b6e17565823b,569,0.00875846,False,968117,968282,165,1.1458,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,53,a4b2f62ca1a18bd7848aba51d55fc3744cef6f13cc3bc05faf332753a5982a22,1,0.00849246,False,968247,968282,35,0.2431,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,54,14641c3b2e8e68c7b8024da6cd8ca9be6b529307743a5c3759672291f3b01813,601,0.00841555,False,968125,968282,157,1.0903,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,55,14641c3b2e8e68c7b8024da6cd8ca9be6b529307743a5c3759672291f3b01813,600,0.00823672,False,968125,968282,157,1.0903,
1b3af872f6488878e1197b6e84d83e3898fac3c23076911c0cea9ba5675cd084,56,2eb836f5b18b517dae7e0494e6f1562307fd1292d13cac7bc350f55486259b1f,0,0.0079983,False,968197,968282,85,0.5903,
